Student_ID,Age,Gender,Study_Hours_Per_Day,Attendance_Percentage,Assignments_Completed,Previous_Exam_Score,Internet_Usage_Hours,Sleep_Hours,Extra_Curricular,Family_Income,Teacher_Rating,Performance_Level
1880,24,Female,5.0,50.4,1,90.3,2.6,6.2,Yes,High,4.7,High
1881,24,Female,1.9,55.6,1,93.0,4.1,5.9,Yes,Medium,2.9,Medium
1882,16,Male,7.0,98.1,17,83.1,11.9,4.1,Yes,Low,1.9,Excellent
1883,18,Male,9.4,96.4,6,63.7,10.4,5.3,Yes,Low,1.4,High
1884,19,Female,5.9,70.9,9,33.1,4.4,10.0,No,High,4.2,High
1885,22,Male,1.4,79.5,3,95.6,7.8,4.0,Yes,Medium,2.7,Medium
1886,19,Male,1.0,57.8,3,72.1,12.0,4.4,No,Low,1.4,Low
1887,17,Female,8.1,66.6,20,67.4,8.6,4.2,Yes,Medium,2.0,Excellent
1888,22,Male,6.4,89.6,0,46.8,4.7,7.1,No,Medium,3.5,High
1889,21,Female,9.3,92.8,1,77.9,1.4,4.2,Yes,Low,3.1,Excellent
1890,18,Male,5.7,70.3,9,99.6,9.8,7.2,Yes,Medium,4.8,High
1891,21,Male,1.1,65.6,14,53.1,4.1,6.0,Yes,Low,3.0,Medium
1892,21,Male,4.3,84.1,11,86.0,2.6,9.3,No,High,1.4,High
1893,20,Male,6.8,85.9,2,50.4,2.3,6.2,No,Low,2.7,High
1894,19,Male,4.2,99.2,3,64.1,2.2,8.9,Yes,High,1.5,High
1895,16,Female,10.0,84.9,8,44.9,2.3,8.2,No,Medium,2.1,Excellent
1896,21,Female,4.4,62.0,13,65.9,6.7,9.8,Yes,Medium,3.6,High
1897,17,Male,5.7,53.0,9,62.2,9.4,6.7,Yes,Low,4.1,Medium
1898,18,Male,2.6,62.9,9,32.7,10.8,9.7,No,High,2.8,Low
1899,23,Female,1.9,61.3,4,56.7,8.5,7.9,Yes,Low,4.7,Medium
1900,21,Female,6.6,54.6,10,34.4,2.1,6.3,Yes,Low,3.1,High
1901,18,Male,6.1,72.2,13,61.5,11.4,6.9,Yes,Low,1.7,High
1902,22,Female,0.5,64.4,5,98.6,1.1,8.4,Yes,Low,2.7,Medium
1903,19,Female,3.2,96.3,10,50.5,9.3,9.3,No,Medium,2.8,Medium
1904,24,Female,6.6,70.2,10,66.1,11.8,6.4,No,High,2.1,High
1905,20,Male,8.2,93.8,2,39.1,10.8,9.7,No,Medium,3.0,High
1906,18,Female,3.5,65.3,12,40.8,8.9,6.9,Yes,Low,3.6,Medium
1907,17,Female,6.7,91.6,17,54.9,6.8,8.6,Yes,Low,3.6,Excellent
1908,17,Female,3.0,72.7,17,64.3,12.0,9.4,No,Low,1.3,Medium
1909,18,Female,7.1,51.6,5,79.1,7.9,5.3,No,Medium,3.1,High
1910,17,Male,7.1,74.3,12,62.0,10.1,5.2,No,Medium,1.2,High
1911,19,Female,1.7,61.3,5,31.7,3.0,8.1,Yes,High,1.8,Low
1912,17,Female,6.8,65.4,11,49.0,8.0,7.8,Yes,Medium,3.2,High
1913,24,Female,3.7,84.2,6,31.7,1.1,9.0,Yes,Medium,3.1,Medium
1914,17,Male,2.1,76.5,13,94.3,9.9,7.2,Yes,Medium,4.2,High
1915,24,Male,5.3,94.4,8,32.0,5.5,8.4,No,Medium,2.6,Medium
1916,21,Male,4.8,96.8,2,33.5,3.8,5.0,Yes,High,3.9,Medium
1917,16,Female,7.9,84.5,14,50.9,3.8,7.3,No,Medium,2.1,High
1918,19,Female,1.3,93.2,6,74.3,11.8,4.1,No,Medium,1.7,Medium
1919,16,Female,8.0,59.8,6,55.1,10.5,8.1,Yes,High,4.0,High
1920,21,Male,1.5,54.0,20,34.3,9.7,9.8,Yes,Medium,2.4,Medium
1921,19,Female,2.5,66.6,18,88.5,6.6,5.1,No,Medium,4.6,High
1922,18,Female,5.4,66.3,1,79.0,5.4,4.8,No,High,3.4,High
1923,18,Male,4.9,83.3,19,57.7,7.5,6.8,Yes,Medium,4.6,High
1924,24,Female,9.9,92.0,13,77.4,7.0,6.7,No,Medium,3.8,Excellent
1925,21,Female,6.1,64.8,4,49.2,10.8,6.7,Yes,Low,4.9,Medium
1926,24,Male,3.6,71.2,0,67.0,11.7,5.7,Yes,Low,2.4,Medium
1927,20,Male,9.1,55.2,11,91.6,11.2,4.8,No,Medium,4.6,Excellent
1928,17,Male,3.5,70.6,11,37.5,9.4,9.5,Yes,Low,3.9,Medium
1929,23,Male,3.1,60.7,18,89.3,5.5,6.1,Yes,Medium,2.2,High
1930,20,Male,5.2,69.1,20,85.2,9.4,6.4,Yes,High,1.4,High
1931,17,Female,9.2,63.3,1,96.4,9.6,6.5,No,Medium,4.4,High
1932,19,Male,7.2,90.4,12,66.0,2.9,4.8,No,Low,3.6,Excellent
1933,24,Female,6.9,50.2,11,49.2,10.0,5.2,Yes,Medium,2.8,Medium
1934,19,Female,7.4,66.9,6,54.7,11.0,4.1,Yes,Medium,3.8,High
1935,19,Male,6.8,98.5,20,74.8,9.3,7.0,Yes,Medium,2.2,Excellent
1936,17,Male,7.7,83.9,1,39.9,8.5,7.3,No,Low,2.8,Medium
1937,21,Female,2.3,88.6,7,54.6,3.4,5.3,No,Medium,4.1,Medium
1938,17,Female,2.2,93.0,18,80.9,8.0,6.5,Yes,Low,4.2,High
1939,22,Female,3.9,68.1,18,70.2,7.9,8.1,Yes,Medium,3.1,High
1940,18,Male,8.6,53.3,17,34.4,5.1,5.6,No,Medium,1.6,High
1941,18,Female,7.3,70.5,1,64.8,2.2,6.2,Yes,High,2.5,High
1942,20,Male,5.9,82.6,1,66.7,5.8,8.2,No,Medium,4.1,High
1943,18,Female,0.7,68.5,12,79.1,11.1,7.6,No,High,1.2,Medium
1944,17,Female,2.7,72.4,5,30.7,9.6,7.0,Yes,High,3.7,Low
1945,24,Female,8.1,91.3,7,60.0,4.9,9.2,Yes,Medium,4.2,Excellent
1946,17,Male,2.8,51.8,18,92.1,3.2,4.4,Yes,High,3.2,High
1947,17,Male,7.4,66.7,5,31.8,6.1,7.2,Yes,Medium,2.2,Medium
1948,23,Female,2.3,74.4,18,77.1,9.3,8.2,No,Medium,3.5,High
1949,24,Female,6.3,65.0,8,45.6,8.5,5.7,No,Low,3.3,Medium
1950,22,Female,6.5,72.3,14,57.1,10.7,5.7,Yes,Medium,4.5,High
1951,18,Male,7.6,70.1,16,91.9,4.4,7.0,No,Medium,4.2,Excellent
1952,24,Male,4.7,96.2,7,55.4,6.4,6.0,No,Medium,2.9,High
1953,18,Male,6.5,74.7,8,68.2,3.8,6.5,Yes,High,3.8,High
1954,20,Male,5.1,73.8,4,36.3,9.5,8.1,Yes,Low,1.6,Medium
1955,24,Male,9.5,62.7,5,52.7,5.6,6.2,No,Medium,3.2,High
1956,18,Female,5.5,52.3,20,39.9,5.7,4.2,No,Medium,1.2,Medium
1957,22,Female,2.5,65.0,20,69.3,10.0,4.6,No,Medium,2.4,Medium
1958,16,Female,6.8,51.4,10,62.2,9.0,7.0,Yes,Low,1.7,Medium
1959,19,Male,5.7,91.3,6,48.5,6.2,9.6,Yes,High,1.8,Medium
1960,19,Female,8.1,60.2,19,100.0,5.1,5.7,Yes,Medium,3.9,Excellent
1961,22,Male,2.2,95.6,14,40.7,8.6,4.1,No,Low,2.5,Medium
1962,23,Male,3.0,94.3,12,87.8,11.4,8.9,Yes,Medium,1.3,High
1963,16,Female,9.3,83.2,14,32.5,5.7,8.6,Yes,Medium,4.9,Excellent
1964,20,Female,9.3,93.1,13,89.3,1.4,9.2,Yes,Medium,4.0,Excellent
1965,22,Male,4.7,93.9,5,63.4,10.7,6.8,Yes,Medium,5.0,High
1966,19,Male,1.0,88.8,3,88.0,2.8,4.5,No,Low,1.5,Medium
1967,19,Female,3.4,75.4,17,82.3,10.9,4.9,No,Low,4.8,High
1968,19,Male,2.8,97.5,17,70.1,10.1,9.8,Yes,Low,1.2,High
1969,21,Male,4.4,90.9,3,56.0,8.3,9.1,Yes,Low,2.5,Medium
1970,22,Male,3.5,56.3,20,76.6,10.3,7.6,No,High,3.4,High
1971,17,Female,8.4,71.0,0,88.3,3.9,4.3,No,Low,3.0,High
1972,20,Male,0.5,77.0,2,65.2,10.4,4.4,No,Low,2.8,Low
1973,19,Male,6.6,76.5,4,59.0,7.2,5.1,No,High,3.1,High
1974,18,Male,6.8,69.0,19,40.0,2.9,8.0,Yes,High,2.0,High
1975,22,Male,6.8,76.6,5,92.7,3.8,9.8,No,Medium,1.0,High
1976,21,Male,5.4,54.6,3,48.7,9.7,7.5,Yes,Low,1.6,Medium
1977,22,Male,6.3,82.8,4,38.6,10.3,9.0,Yes,Medium,1.5,Medium
1978,20,Male,8.2,74.9,11,34.6,10.6,8.6,No,High,2.2,High
1979,21,Female,7.9,89.4,6,82.6,3.0,5.6,Yes,Medium,3.0,Excellent
1980,20,Female,0.8,84.7,12,77.2,10.9,7.5,No,Low,4.4,Medium
1981,22,Female,0.8,55.6,7,38.4,6.4,8.2,Yes,High,3.6,Low
1982,17,Male,8.5,67.5,12,67.1,11.9,5.9,Yes,Medium,3.9,High
1983,20,Female,6.0,86.8,11,40.7,6.2,7.7,Yes,High,2.9,High
1984,21,Female,9.6,66.8,9,56.9,3.8,4.8,Yes,Low,2.7,High
1985,21,Male,4.6,78.3,9,84.8,1.7,8.8,No,High,3.1,High
1986,20,Female,2.2,98.1,7,45.9,8.3,5.9,No,High,2.0,Medium
1987,22,Male,5.0,54.0,13,31.9,1.1,5.8,No,Medium,4.1,High
1988,23,Male,4.6,59.5,3,43.5,10.2,8.4,Yes,High,4.0,Medium
1989,22,Male,5.4,74.0,19,58.0,4.4,8.7,No,High,4.2,High
1990,20,Female,8.2,86.9,1,46.9,8.3,8.4,Yes,High,2.4,High
1991,16,Male,6.7,66.5,8,80.6,6.5,6.0,No,High,2.4,High
1992,20,Female,2.3,55.9,5,85.2,8.2,9.5,No,Low,1.5,Medium
1993,17,Male,7.5,65.8,18,46.8,1.6,7.6,Yes,Low,3.4,Excellent
1994,20,Male,6.1,82.2,2,48.8,3.2,6.2,No,High,3.0,High
1995,20,Female,6.0,89.6,12,69.2,10.8,6.1,No,High,1.6,High
1996,17,Male,6.9,98.9,10,82.7,5.6,4.5,Yes,Low,1.8,Excellent
1997,20,Female,5.9,88.1,13,97.2,7.2,5.0,No,Medium,1.5,High
1998,19,Male,4.8,74.6,16,51.0,6.0,7.9,Yes,Medium,3.5,High
1999,16,Male,6.6,64.6,17,93.8,11.0,5.9,No,Low,1.7,High
2000,18,Male,7.4,96.4,4,42.7,3.2,5.5,No,Medium,3.6,High
2001,16,Male,2.6,76.7,2,32.9,10.2,4.0,Yes,Medium,3.0,Low
2002,20,Male,5.2,84.4,6,85.5,1.7,9.1,Yes,Medium,1.9,High
2003,19,Male,4.9,73.6,5,63.5,10.4,5.6,No,Low,1.1,Medium
2004,22,Male,0.9,62.1,2,35.4,10.9,5.8,No,High,1.4,Low
2005,20,Male,8.4,77.3,19,35.0,9.7,10.0,No,Low,2.3,High
2006,19,Female,4.1,92.0,12,31.0,4.0,6.9,Yes,Medium,3.4,High
2007,17,Female,1.2,69.2,10,51.4,2.3,7.2,Yes,High,1.4,Medium
2008,19,Female,4.9,83.4,20,81.5,6.5,4.4,Yes,High,3.1,Excellent
2009,17,Male,2.0,52.1,1,76.6,8.3,7.0,Yes,Medium,3.9,Medium
2010,23,Female,7.2,96.8,7,100.0,10.0,6.6,Yes,Low,4.5,Excellent
2011,18,Female,5.9,98.5,11,71.6,6.6,9.2,Yes,High,4.3,High
2012,24,Male,3.1,69.3,11,37.7,7.0,7.1,No,Low,1.5,Medium
2013,19,Female,9.5,74.9,14,98.5,11.3,9.2,Yes,Medium,5.0,Excellent
2014,21,Male,3.3,58.0,7,78.5,1.5,8.5,Yes,Medium,4.9,High
2015,20,Female,5.8,59.8,11,56.2,4.5,4.1,No,Medium,3.3,High
2016,16,Female,8.1,80.1,9,47.3,5.8,9.8,Yes,Medium,3.4,High
2017,24,Female,5.4,81.4,20,45.6,8.0,4.4,Yes,Medium,2.1,High
2018,16,Female,9.6,67.1,2,96.9,2.0,4.2,Yes,Low,2.1,Excellent
2019,23,Female,8.5,68.7,5,59.4,10.6,5.9,Yes,Medium,1.9,High
2020,24,Male,9.2,75.3,14,64.1,4.5,6.5,Yes,Medium,2.9,Excellent
2021,24,Female,4.0,97.0,13,88.6,3.0,5.3,Yes,High,4.4,Excellent
2022,16,Male,5.7,57.5,2,97.5,7.5,7.0,No,High,2.8,High
2023,17,Female,8.5,77.6,17,30.3,2.5,9.8,No,High,3.1,High
2024,16,Male,9.1,52.9,20,99.3,4.6,7.3,No,Low,4.7,Excellent
2025,17,Female,9.5,72.9,16,35.3,10.5,4.7,Yes,High,2.3,High
2026,23,Female,8.9,69.9,13,88.6,9.7,9.5,Yes,Medium,4.1,Excellent
2027,20,Female,7.4,58.2,13,96.5,4.1,4.7,No,Low,2.9,Excellent
2028,22,Female,0.7,58.2,15,69.3,5.6,6.7,Yes,Medium,3.7,Medium
2029,17,Female,3.5,72.5,18,68.6,6.6,6.8,No,Medium,1.7,High
2030,23,Male,1.7,56.3,10,76.8,7.2,8.4,Yes,Low,2.4,Medium
2031,21,Female,2.0,64.7,4,54.7,4.3,8.1,Yes,Low,4.0,Medium
2032,23,Female,3.3,53.6,0,41.6,6.9,7.7,No,High,2.9,Low
2033,16,Male,1.2,64.9,19,34.6,9.5,7.8,No,Medium,2.3,Medium
2034,16,Female,2.8,76.7,17,91.7,8.5,8.6,No,Low,3.8,High
2035,22,Female,9.6,87.2,13,68.3,11.5,5.0,No,Medium,3.0,Excellent
2036,23,Female,3.5,91.5,4,78.6,3.6,9.9,Yes,Medium,3.4,High
2037,18,Female,2.0,66.9,4,53.2,8.5,7.3,Yes,Medium,4.0,Medium
2038,20,Female,7.3,96.9,4,86.5,11.4,8.3,Yes,Low,1.9,High
2039,16,Male,8.4,62.0,9,54.5,2.1,7.5,No,Low,2.8,High
2040,22,Female,3.5,54.0,9,32.1,7.2,9.3,No,High,4.7,Medium
2041,20,Male,3.1,96.3,8,53.6,11.8,7.5,No,Medium,3.9,Medium
2042,23,Female,2.8,77.0,13,89.5,1.7,4.6,Yes,Low,1.5,High
2043,23,Female,4.2,67.6,0,91.3,5.0,9.2,No,High,1.4,Medium
2044,24,Male,1.3,94.9,5,95.4,1.9,4.6,No,Medium,4.0,High
2045,22,Female,6.9,88.8,6,65.0,7.4,7.1,No,Medium,3.6,High
2046,16,Female,8.3,91.6,11,97.0,10.4,5.2,Yes,Low,3.7,Excellent
2047,18,Male,6.8,64.6,14,64.9,3.7,4.7,No,High,3.1,High
2048,23,Female,4.5,93.7,15,40.8,3.2,4.7,Yes,Low,3.8,High
2049,18,Female,3.2,82.5,2,65.1,6.8,9.2,No,Medium,4.7,Medium
2050,23,Male,4.4,86.9,15,90.8,4.9,6.1,Yes,Low,2.7,High
2051,16,Male,4.5,65.6,7,85.0,10.1,6.1,No,Medium,5.0,High
2052,20,Female,6.8,62.3,13,60.4,2.5,8.1,No,Medium,3.0,High
2053,19,Female,9.3,70.4,2,44.9,11.1,9.0,Yes,Low,1.9,Medium
2054,20,Female,1.2,78.8,11,70.7,9.9,8.9,Yes,Low,4.0,Medium
2055,23,Male,9.6,83.3,13,95.2,1.2,7.9,No,Medium,3.7,Excellent
2056,19,Male,9.1,74.9,18,42.4,4.1,8.3,No,High,2.8,Excellent
2057,19,Female,1.6,84.9,3,87.9,11.0,7.7,Yes,Medium,4.1,Medium
2058,18,Female,2.2,85.4,11,40.3,10.4,9.0,Yes,Medium,4.7,Medium
2059,22,Female,3.5,83.3,2,94.4,6.4,6.1,Yes,Low,1.3,Medium
2060,18,Male,5.8,62.6,15,78.5,7.0,5.4,Yes,High,4.5,High
2061,18,Male,1.8,72.3,2,37.6,1.9,5.2,Yes,Medium,2.8,Low
2062,20,Male,2.4,88.3,2,44.2,9.8,7.6,No,Low,3.1,Low
2063,20,Female,9.1,94.3,6,94.9,1.8,5.4,Yes,Low,1.1,Excellent
2064,21,Female,1.5,75.1,9,65.5,8.1,4.8,Yes,Medium,1.8,Medium
2065,23,Female,4.3,99.3,15,61.7,2.3,9.8,Yes,Medium,3.8,High
2066,21,Male,7.7,58.7,12,34.1,5.8,6.3,Yes,Medium,2.6,High
2067,16,Female,8.9,61.2,18,35.9,5.0,9.4,Yes,Medium,2.4,High
2068,23,Male,3.7,73.0,5,78.4,5.6,8.2,No,Medium,1.3,Medium
2069,23,Female,2.1,75.4,20,84.4,7.4,6.1,No,Medium,3.9,High
2070,24,Male,7.5,71.2,8,90.7,2.5,4.9,Yes,High,1.6,High
2071,24,Female,7.8,71.5,13,65.2,3.5,9.0,Yes,High,2.5,High
2072,17,Female,9.8,74.4,16,53.0,2.2,9.3,No,Medium,1.9,Excellent
2073,17,Male,1.8,66.0,6,73.8,8.2,5.1,Yes,Low,3.5,Medium
2074,18,Female,7.2,56.5,7,73.3,1.6,7.8,Yes,Medium,3.1,High
2075,16,Male,4.5,97.8,4,32.4,8.2,7.4,No,High,1.8,Medium
2076,19,Female,9.2,89.7,19,95.7,11.7,9.6,No,Medium,1.5,Excellent
2077,19,Female,4.4,90.7,11,75.0,10.8,7.9,No,Low,3.0,High
2078,24,Female,4.7,68.2,1,30.5,4.6,5.6,Yes,Medium,3.0,Medium
2079,24,Male,1.7,70.2,15,97.2,3.4,8.3,No,Low,1.6,High
2080,24,Female,3.5,96.8,2,96.7,11.6,7.2,No,High,2.8,Medium
2081,22,Male,4.3,98.6,14,96.2,5.9,6.1,No,Medium,5.0,Excellent
2082,17,Female,0.7,97.1,16,92.2,4.9,7.6,No,Low,2.5,High
2083,20,Female,4.7,82.1,15,42.9,2.4,9.8,No,Medium,3.8,High
2084,19,Male,3.7,62.1,2,98.4,2.8,8.9,Yes,Low,1.7,Medium
2085,23,Female,8.1,80.2,14,83.3,9.2,8.5,No,High,4.6,Excellent
2086,17,Female,1.5,79.5,0,74.9,3.2,4.5,Yes,Medium,2.4,Medium
2087,21,Male,7.7,95.4,11,96.0,3.0,4.7,No,Low,2.0,Excellent
2088,20,Male,7.3,65.6,9,56.7,4.5,7.7,No,Medium,3.4,High
2089,17,Female,2.8,60.0,5,95.2,11.0,4.2,No,Low,3.4,Medium
2090,16,Male,1.3,63.3,7,72.4,7.5,7.9,Yes,Low,2.1,Medium
2091,23,Male,8.5,62.2,19,70.6,9.5,5.8,Yes,Low,2.6,Excellent
2092,17,Female,2.9,82.4,5,75.2,8.9,5.0,Yes,Medium,2.3,Medium
2093,22,Male,1.9,90.6,18,82.8,11.4,4.3,Yes,Low,4.6,High
2094,24,Male,3.9,68.4,3,61.1,8.6,5.3,No,Medium,3.4,Medium
2095,24,Female,4.3,58.8,15,98.6,2.4,8.2,No,Low,4.4,Excellent
2096,23,Male,3.6,67.2,4,36.2,3.2,6.7,No,Medium,2.9,Medium
2097,24,Male,9.8,77.3,15,94.0,8.7,4.2,No,Medium,1.1,Excellent
2098,17,Female,8.9,83.2,17,76.0,3.4,4.4,No,Low,1.8,Excellent
2099,21,Female,8.8,77.5,12,93.7,10.1,7.5,Yes,Low,4.1,Excellent
2100,19,Male,4.3,62.8,12,55.8,10.7,9.0,Yes,Low,1.7,Medium
2101,19,Female,9.6,95.9,17,88.0,5.6,7.6,No,Low,4.4,Excellent
2102,20,Male,7.0,71.9,7,73.1,5.2,6.3,No,Medium,2.2,High
2103,18,Male,8.4,72.9,20,88.2,2.3,6.6,No,Medium,1.8,Excellent
2104,16,Male,5.3,98.4,6,52.8,11.3,6.4,Yes,Medium,1.5,Medium
2105,23,Male,2.0,93.4,14,94.2,6.4,9.4,Yes,Low,3.6,High
2106,20,Female,8.9,90.3,1,94.7,8.8,4.9,No,Medium,4.5,Excellent
2107,18,Female,5.1,59.1,3,63.2,2.7,6.3,Yes,Low,3.3,Medium
2108,22,Male,9.7,91.9,15,58.0,6.9,5.8,Yes,Medium,2.9,Excellent
2109,22,Female,2.9,72.8,11,70.3,9.5,7.5,No,Low,2.8,Medium
2110,16,Male,9.9,60.5,15,44.0,7.6,8.2,Yes,Low,2.7,High
2111,24,Male,2.6,99.5,16,64.7,5.2,7.1,No,High,4.7,High
2112,17,Female,4.0,58.6,19,92.8,7.8,9.9,No,Medium,5.0,High
2113,20,Female,6.1,96.1,9,55.6,12.0,5.5,No,Low,3.7,High
2114,20,Male,7.1,50.0,14,81.5,8.5,4.1,No,Low,3.8,High
2115,23,Female,7.3,71.9,18,73.6,6.5,8.3,No,Low,4.8,Excellent
2116,23,Male,5.0,51.5,13,48.3,10.4,5.5,Yes,Medium,1.0,Medium
2117,22,Female,1.2,95.6,0,67.2,6.2,9.8,No,High,1.9,Medium
2118,22,Female,5.2,56.3,20,89.7,6.0,8.8,No,High,4.5,Excellent
2119,21,Male,3.7,83.7,3,68.8,7.1,7.8,Yes,Low,3.8,Medium
2120,21,Female,6.7,81.6,1,78.8,4.5,8.2,No,Medium,1.2,High
2121,24,Female,2.2,89.0,7,84.3,1.8,8.8,No,High,1.3,Medium
2122,21,Male,4.2,87.3,1,33.5,5.1,8.1,Yes,Low,2.6,Medium
2123,17,Male,9.7,51.6,10,33.6,9.0,5.9,No,Medium,4.6,High
2124,17,Male,1.3,69.4,9,38.0,6.4,7.0,No,High,3.5,Medium
2125,20,Male,6.2,66.1,10,41.4,10.4,5.9,No,Medium,4.6,Medium
2126,19,Male,1.4,98.6,8,86.8,3.0,8.2,Yes,Medium,2.6,High
2127,17,Male,2.0,88.7,3,60.5,3.4,4.1,Yes,Medium,1.3,Medium
2128,18,Female,6.2,85.4,3,43.0,8.1,6.3,No,Medium,2.2,Medium
2129,22,Male,4.7,72.1,20,67.2,10.0,5.0,Yes,High,4.1,High
2130,23,Male,5.7,94.5,0,83.4,8.7,9.7,No,Low,3.1,High
2131,21,Male,8.9,50.8,3,39.8,5.9,8.3,No,Low,4.1,High
2132,20,Female,8.3,61.4,0,54.1,10.7,7.0,No,Medium,3.4,Medium
2133,16,Male,8.9,84.8,3,43.6,8.4,5.5,No,Low,4.4,High
2134,23,Male,6.4,75.4,3,75.2,10.2,4.1,No,Medium,1.7,Medium
2135,18,Female,5.2,76.7,0,39.6,10.9,8.5,Yes,Low,2.2,Medium
2136,21,Female,4.9,70.8,13,84.7,6.8,7.0,Yes,Medium,4.2,High
2137,18,Male,7.5,58.3,15,44.5,7.5,4.5,Yes,Medium,2.5,High
2138,22,Female,5.5,58.3,8,34.1,8.3,7.5,Yes,Medium,2.4,Medium
2139,22,Female,1.5,64.7,6,93.8,11.7,4.2,No,Medium,3.6,Medium
2140,24,Male,1.8,73.4,13,53.3,9.9,6.6,No,High,3.3,Medium
2141,20,Male,3.9,91.2,4,65.2,1.4,6.6,Yes,High,1.9,High
2142,23,Male,1.1,72.3,13,37.1,5.7,9.2,Yes,High,2.0,Medium
2143,23,Female,2.8,94.9,12,63.6,10.6,9.9,Yes,High,2.9,Medium
2144,16,Male,6.7,56.0,1,45.6,1.4,4.9,No,Medium,3.1,Medium
2145,20,Female,0.6,63.6,19,88.8,7.9,8.2,Yes,Low,3.5,Medium
2146,18,Male,6.2,53.5,11,80.0,11.4,9.2,Yes,Low,4.2,High
2147,16,Female,7.8,75.5,20,76.4,4.4,6.6,Yes,Medium,4.7,Excellent
2148,19,Male,2.1,54.5,6,84.7,8.9,6.0,Yes,Medium,3.9,Medium
2149,23,Female,2.2,89.8,1,50.6,4.4,4.1,Yes,Medium,4.1,Medium
2150,18,Male,0.8,52.0,20,61.8,8.0,7.4,No,Medium,4.6,Medium
2151,17,Male,5.4,73.8,17,36.1,11.3,5.1,No,Low,2.2,Medium
2152,24,Male,6.7,71.0,9,34.7,5.1,4.4,Yes,Medium,3.2,High
2153,20,Female,4.8,60.1,5,53.0,11.6,4.0,Yes,Medium,4.6,Medium
2154,22,Female,4.2,79.3,6,87.6,5.2,9.8,Yes,Medium,3.4,High
2155,17,Male,4.8,69.3,11,71.8,5.3,9.1,No,Medium,3.8,High
2156,24,Female,7.9,59.9,20,59.7,9.4,9.8,No,Medium,1.9,High
2157,24,Male,0.8,91.3,15,97.7,5.0,9.7,No,Low,1.1,High
2158,19,Female,7.9,83.0,18,61.0,4.6,7.8,No,Medium,1.2,Excellent
2159,19,Male,6.8,50.6,19,62.8,3.0,7.6,No,Medium,1.3,High
2160,21,Female,2.8,75.1,17,99.5,2.0,9.1,No,Low,3.4,High
2161,21,Female,5.5,63.6,13,39.2,10.2,9.7,Yes,Medium,2.1,Medium
2162,16,Female,1.0,95.8,14,47.9,6.2,7.5,Yes,Medium,2.2,Medium
2163,24,Female,4.1,86.3,7,61.7,8.2,4.7,No,High,2.4,Medium
2164,17,Female,2.2,80.6,14,70.0,6.3,4.8,No,Medium,2.3,Medium
2165,20,Male,0.7,54.5,20,40.4,5.1,8.0,No,Low,4.7,Medium
2166,24,Female,3.9,96.5,11,53.0,5.5,4.5,No,High,2.5,High
2167,19,Female,7.4,57.2,17,45.4,1.9,7.7,No,Medium,3.0,High
2168,18,Female,9.2,72.5,9,89.5,8.4,9.8,No,High,3.6,Excellent
2169,22,Female,6.8,84.1,19,88.4,6.6,4.0,No,Medium,4.9,Excellent
2170,21,Male,4.3,74.7,13,46.8,1.7,5.1,No,High,3.9,High
2171,23,Female,10.0,94.1,18,60.4,7.9,9.7,No,Low,3.4,Excellent
2172,18,Female,3.2,91.8,15,75.6,3.3,6.9,Yes,Medium,2.2,High
2173,20,Male,2.3,56.8,19,33.4,2.5,5.7,Yes,Medium,4.6,Medium
2174,19,Male,4.9,80.9,5,91.9,11.7,5.5,No,Medium,3.9,High
2175,19,Female,5.3,52.6,12,65.8,1.9,9.2,No,Medium,1.5,High
2176,19,Male,3.9,86.0,10,45.9,9.0,6.6,No,Low,3.9,Medium
2177,23,Female,7.1,86.8,0,57.8,8.7,7.8,No,High,1.2,Medium
2178,21,Female,2.2,67.2,8,93.1,6.7,5.9,Yes,Medium,4.4,High
2179,18,Male,5.3,89.3,18,31.7,1.9,7.3,No,High,4.2,High
2180,20,Female,5.3,82.6,4,40.0,4.2,8.8,No,Medium,4.1,Medium
2181,21,Male,8.3,75.2,6,43.5,2.8,6.0,No,Medium,3.3,High
2182,20,Male,9.3,72.8,1,34.2,11.8,6.4,Yes,Low,1.5,Medium
2183,21,Female,6.8,55.5,19,45.8,2.1,6.7,Yes,Low,4.8,High
2184,23,Female,3.4,76.6,14,87.2,1.1,7.6,No,Medium,2.9,High
2185,22,Male,7.1,57.8,5,66.9,3.4,5.8,Yes,Low,3.0,High
2186,20,Female,2.9,82.8,0,72.4,9.6,6.7,Yes,Medium,3.5,Medium
2187,21,Male,9.7,79.7,4,40.9,10.3,7.3,Yes,Low,2.4,High
2188,19,Male,8.3,64.5,1,49.5,8.7,6.1,Yes,Medium,3.7,High
2189,24,Male,4.6,62.3,20,94.2,5.8,4.0,Yes,Medium,3.7,Excellent
2190,19,Male,8.0,73.8,13,44.7,9.7,5.6,No,Medium,4.8,High
2191,16,Female,4.4,75.6,16,93.5,8.4,8.9,No,High,1.6,High
2192,22,Female,1.2,89.9,11,76.4,11.9,5.7,Yes,Medium,3.1,Medium
2193,22,Female,7.2,65.2,5,65.2,5.8,8.9,No,Low,3.4,High
2194,19,Female,4.3,70.2,6,42.2,3.1,6.5,Yes,High,3.9,Medium
2195,18,Female,9.3,67.2,15,77.2,1.7,9.2,Yes,High,1.2,Excellent
2196,23,Female,3.4,69.7,12,92.0,7.9,6.3,Yes,High,1.7,High
2197,20,Male,8.5,78.4,1,41.2,11.3,5.8,Yes,Low,1.2,Medium
2198,22,Female,7.0,77.9,16,30.4,9.6,5.4,No,Medium,3.0,High
